Year,CouncilArea,Type,Rooms,Distance,Price,Yearly Incidents Recorded,"Yearly Rate per 100,000 population"
2017,Melbourne City Council,h,3,3.1,1617714.2857142857,27165,16834
2017,Melbourne City Council,h,3,3.4,1207562.5,27165,16834
2017,Melbourne City Council,h,3,3.5,1675480.7692307692,27165,16834
2017,Melbourne City Council,h,4,1.3,4325000.0,27165,16834
2017,Melbourne City Council,h,4,1.6,3183375.0,27165,16834
2017,Melbourne City Council,h,4,1.8,2158142.8571428573,27165,16834
2017,Melbourne City Council,h,4,2.7,2458500.0,27165,16834
2017,Melbourne City Council,h,4,3.1,1785200.0,27165,16834
2017,Melbourne City Council,h,4,3.4,1578733.3333333333,27165,16834
2017,Melbourne City Council,h,4,3.5,2182520.0,27165,16834
2017,Melbourne City Council,h,5,2.7,5000000.0,27165,16834
2017,Melbourne City Council,h,5,3.4,1650000.0,27165,16834
2017,Melbourne City Council,h,5,3.5,2587500.0,27165,16834
2017,Melbourne City Council,h,6,1.8,1815000.0,27165,16834
2017,Melbourne City Council,t,1,1.8,780000.0,27165,16834
2017,Melbourne City Council,t,1,3.4,553000.0,27165,16834
2017,Melbourne City Council,t,2,1.3,1350000.0,27165,16834
2017,Melbourne City Council,t,2,1.6,960000.0,27165,16834
2017,Melbourne City Council,t,2,1.8,902125.0,27165,16834
2017,Melbourne City Council,t,2,2.7,1060428.5714285714,27165,16834
2017,Melbourne City Council,t,2,3.1,1013000.0,27165,16834
2017,Melbourne City Council,t,2,3.4,756916.6666666666,27165,16834
2017,Melbourne City Council,t,2,3.5,1190000.0,27165,16834
2017,Melbourne City Council,t,3,1.6,1214850.0,27165,16834
2017,Melbourne City Council,t,3,1.8,1191666.6666666667,27165,16834
2017,Melbourne City Council,t,3,2.7,1927500.0,27165,16834
2017,Melbourne City Council,t,3,3.1,1198400.0,27165,16834
2017,Melbourne City Council,t,3,3.4,959700.0,27165,16834
2017,Melbourne City Council,t,3,3.5,1490750.0,27165,16834
2017,Melbourne City Council,t,4,3.4,1067500.0,27165,16834
2017,Melbourne City Council,t,4,3.5,2272500.0,27165,16834
2017,Melbourne City Council,t,5,3.5,2611000.0,27165,16834
2017,Melbourne City Council,u,1,0.0,446071.4285714286,27165,16834
2017,Melbourne City Council,u,1,0.7,424166.6666666667,27165,16834
2017,Melbourne City Council,u,1,1.3,518437.5,27165,16834
2017,Melbourne City Council,u,1,1.6,420000.0,27165,16834
2017,Melbourne City Council,u,1,1.8,458142.85714285716,27165,16834
2017,Melbourne City Council,u,1,2.7,422571.7948717949,27165,16834
2017,Melbourne City Council,u,1,3.1,472000.0,27165,16834
2017,Melbourne City Council,u,1,3.4,368131.5789473684,27165,16834
2017,Melbourne City Council,u,1,3.5,547333.3333333334,27165,16834
2017,Melbourne City Council,u,2,0.0,701714.2857142857,27165,16834
2017,Melbourne City Council,u,2,0.7,596638.8888888889,27165,16834
2017,Melbourne City Council,u,2,1.3,1156666.6666666667,27165,16834
2017,Melbourne City Council,u,2,1.4,430000.0,27165,16834
2017,Melbourne City Council,u,2,1.6,803083.3333333334,27165,16834
2017,Melbourne City Council,u,2,1.8,597816.6666666666,27165,16834
2017,Melbourne City Council,u,2,2.7,809750.0,27165,16834
2017,Melbourne City Council,u,2,3.1,655500.0,27165,16834
2017,Melbourne City Council,u,2,3.4,532284.4848484849,27165,16834
2017,Melbourne City Council,u,2,3.5,854732.5581395349,27165,16834
2017,Melbourne City Council,u,3,0.0,1421272.7272727273,27165,16834
2017,Melbourne City Council,u,3,0.7,765000.0,27165,16834
2017,Melbourne City Council,u,3,1.4,795000.0,27165,16834
2017,Melbourne City Council,u,3,1.6,1137500.0,27165,16834
2017,Melbourne City Council,u,3,1.8,1226700.0,27165,16834
2017,Melbourne City Council,u,3,2.7,1265000.0,27165,16834
2017,Melbourne City Council,u,3,3.1,868500.0,27165,16834
2017,Melbourne City Council,u,3,3.4,570000.0,27165,16834
2017,Melbourne City Council,u,3,3.5,1252227.2727272727,27165,16834
2017,Melbourne City Council,u,4,0.0,1780000.0,27165,16834
2017,Melbourne City Council,u,4,2.7,2050000.0,27165,16834
2017,Melbourne City Council,u,4,3.5,1560000.0,27165,16834
2017,Melton City Council,h,2,23.8,340000.0,8093,5234
2017,Melton City Council,h,2,29.8,311500.0,8093,5234
2017,Melton City Council,h,3,14.8,572672.4137931034,8093,5234
2017,Melton City Council,h,3,18.0,609183.3333333334,8093,5234
2017,Melton City Council,h,3,18.4,497333.3333333333,8093,5234
2017,Melton City Council,h,3,23.8,500625.0,8093,5234
2017,Melton City Council,h,3,29.8,394059.7826086957,8093,5234
2017,Melton City Council,h,3,31.7,388361.1111111111,8093,5234
2017,Melton City Council,h,4,14.8,717256.25,8093,5234
2017,Melton City Council,h,4,18.0,722482.7586206896,8093,5234
2017,Melton City Council,h,4,18.4,808100.0,8093,5234
2017,Melton City Council,h,4,23.8,611833.3333333334,8093,5234
2017,Melton City Council,h,4,29.8,434529.4117647059,8093,5234
2017,Melton City Council,h,4,31.7,439890.625,8093,5234
2017,Melton City Council,h,5,14.8,940000.0,8093,5234
2017,Melton City Council,h,5,18.0,718583.3333333334,8093,5234
2017,Melton City Council,h,5,31.7,508333.3333333333,8093,5234
2017,Melton City Council,h,6,18.0,1000000.0,8093,5234
2017,Melton City Council,h,6,31.7,190000.0,8093,5234
2017,Melton City Council,h,12,31.7,710000.0,8093,5234
2017,Melton City Council,t,2,14.8,406000.0,8093,5234
2017,Melton City Council,t,2,18.4,385000.0,8093,5234
2017,Melton City Council,t,3,14.8,395000.0,8093,5234
2017,Melton City Council,t,3,23.8,435000.0,8093,5234
2017,Melton City Council,t,4,14.8,520000.0,8093,5234
2017,Melton City Council,u,2,29.8,287500.0,8093,5234
2017,Melton City Council,u,3,18.4,431116.6666666667,8093,5234
2017,Merri-bek City Council,h,1,3.6,935000.0,11213,6335
2017,Merri-bek City Council,h,1,4.0,1185000.0,11213,6335
2017,Merri-bek City Council,h,1,5.2,684875.0,11213,6335
2017,Merri-bek City Council,h,1,12.9,290000.0,11213,6335
2017,Merri-bek City Council,h,2,3.6,1335060.0,11213,6335
2017,Merri-bek City Council,h,2,4.0,977780.0,11213,6335
2017,Merri-bek City Council,h,2,5.2,914008.9285714285,11213,6335
2017,Merri-bek City Council,h,2,8.5,809023.8095238095,11213,6335
2017,Merri-bek City Council,h,2,11.2,776406.6111111111,11213,6335
2017,Merri-bek City Council,h,3,3.6,1589266.6666666667,11213,6335
2017,Merri-bek City Council,h,3,4.0,1368588.2352941176,11213,6335
2017,Merri-bek City Council,h,3,5.2,1227886.7924528301,11213,6335
2017,Merri-bek City Council,h,3,8.5,911086.5384615385,11213,6335
2017,Merri-bek City Council,h,3,11.2,790622.5806451613,11213,6335
2017,Merri-bek City Council,h,3,12.9,728928.5714285715,11213,6335
2017,Merri-bek City Council,h,4,3.6,2336100.0,11213,6335
2017,Merri-bek City Council,h,4,4.0,1521000.0,11213,6335
2017,Merri-bek City Council,h,4,5.2,1477154.761904762,11213,6335
2017,Merri-bek City Council,h,4,8.5,1025166.6666666666,11213,6335
2017,Merri-bek City Council,h,4,11.2,931701.8536585366,11213,6335
2017,Merri-bek City Council,h,4,12.9,967000.0,11213,6335
2017,Merri-bek City Council,h,5,3.6,2875000.0,11213,6335
2017,Merri-bek City Council,h,5,4.0,1475000.0,11213,6335
2017,Merri-bek City Council,h,5,5.2,1708750.0,11213,6335
2017,Merri-bek City Council,h,5,8.5,1226000.0,11213,6335
2017,Merri-bek City Council,h,5,11.2,1000446.0,11213,6335
2017,Merri-bek City Council,t,1,5.2,895000.0,11213,6335
2017,Merri-bek City Council,t,2,3.6,789333.3333333334,11213,6335
2017,Merri-bek City Council,t,2,4.0,786625.0,11213,6335
2017,Merri-bek City Council,t,2,5.2,713954.5454545454,11213,6335
2017,Merri-bek City Council,t,2,8.5,564450.0,11213,6335
2017,Merri-bek City Council,t,2,11.2,564392.8571428572,11213,6335
2017,Merri-bek City Council,t,3,4.0,912200.0,11213,6335
2017,Merri-bek City Council,t,3,5.2,834657.8947368421,11213,6335
2017,Merri-bek City Council,t,3,8.5,727258.6206896552,11213,6335
2017,Merri-bek City Council,t,3,11.2,651173.9130434783,11213,6335
2017,Merri-bek City Council,t,3,12.9,700000.0,11213,6335
2017,Merri-bek City Council,t,4,3.6,1700000.0,11213,6335
2017,Merri-bek City Council,t,4,5.2,730000.0,11213,6335
2017,Merri-bek City Council,t,4,8.5,842333.3333333334,11213,6335
2017,Merri-bek City Council,t,4,11.2,710460.2,11213,6335
2017,Merri-bek City Council,t,4,12.9,655000.0,11213,6335
2017,Merri-bek City Council,t,5,11.2,645000.0,11213,6335
2017,Merri-bek City Council,u,1,3.6,376357.14285714284,11213,6335
2017,Merri-bek City Council,u,1,4.0,378500.0,11213,6335
2017,Merri-bek City Council,u,1,5.2,342686.6666666667,11213,6335
2017,Merri-bek City Council,u,1,8.5,310000.0,11213,6335
2017,Merri-bek City Council,u,1,11.2,329250.0,11213,6335
2017,Merri-bek City Council,u,2,3.6,692552.6315789474,11213,6335
2017,Merri-bek City Council,u,2,4.0,546600.0,11213,6335
2017,Merri-bek City Council,u,2,5.2,522341.5254237288,11213,6335
2017,Merri-bek City Council,u,2,8.5,525354.1666666666,11213,6335
2017,Merri-bek City Council,u,2,11.2,486500.0,11213,6335
2017,Merri-bek City Council,u,3,3.6,762125.0,11213,6335
2017,Merri-bek City Council,u,3,4.0,640000.0,11213,6335
2017,Merri-bek City Council,u,3,5.2,686000.0,11213,6335
2017,Merri-bek City Council,u,3,8.5,690222.2222222222,11213,6335
2017,Merri-bek City Council,u,3,11.2,630363.6363636364,11213,6335
2017,Monash City Council,h,1,14.2,2160500.0,8481,4297
2017,Monash City Council,h,2,10.2,1252083.3333333333,8481,4297
2017,Monash City Council,h,2,10.4,1335833.3333333333,8481,4297
2017,Monash City Council,h,2,11.7,816428.5714285715,8481,4297
2017,Monash City Council,h,2,12.3,941000.0,8481,4297
2017,Monash City Council,h,2,14.2,1341666.6666666667,8481,4297
2017,Monash City Council,h,2,16.7,1148900.2,8481,4297
2017,Monash City Council,h,3,10.2,1211611.111111111,8481,4297
2017,Monash City Council,h,3,10.4,1354041.6666666667,8481,4297
2017,Monash City Council,h,3,11.7,1084533.3333333333,8481,4297
2017,Monash City Council,h,3,12.3,1149428.888888889,8481,4297
2017,Monash City Council,h,3,14.2,1361592.857142857,8481,4297
2017,Monash City Council,h,3,16.7,1354278.238095238,8481,4297
2017,Monash City Council,h,3,18.8,1008916.081632653,8481,4297
2017,Monash City Council,h,4,10.2,1406250.0,8481,4297
2017,Monash City Council,h,4,10.4,1507694.4444444445,8481,4297
2017,Monash City Council,h,4,11.7,1159714.2857142857,8481,4297
2017,Monash City Council,h,4,12.3,1391041.6666666667,8481,4297
2017,Monash City Council,h,4,14.2,1501644.2307692308,8481,4297
2017,Monash City Council,h,4,16.7,1298967.1636363636,8481,4297
2017,Monash City Council,h,4,18.8,1054850.0,8481,4297
2017,Monash City Council,h,5,10.2,1825000.0,8481,4297
2017,Monash City Council,h,5,10.4,1436000.0,8481,4297
2017,Monash City Council,h,5,11.7,1310000.0,8481,4297
2017,Monash City Council,h,5,12.3,1445571.4285714286,8481,4297
2017,Monash City Council,h,5,14.2,2032371.5,8481,4297
2017,Monash City Council,h,5,16.7,1563076.0869565217,8481,4297
2017,Monash City Council,h,5,18.8,1148599.9,8481,4297
2017,Monash City Council,h,6,10.4,1591000.0,8481,4297
2017,Monash City Council,h,6,12.3,1900000.0,8481,4297
2017,Monash City Council,h,6,14.2,1520000.0,8481,4297
2017,Monash City Council,h,6,16.7,1733437.5,8481,4297
2017,Monash City Council,h,7,10.4,1642000.0,8481,4297
2017,Monash City Council,h,7,16.7,2310333.3333333335,8481,4297
2017,Monash City Council,h,8,10.4,1666766.0,8481,4297
2017,Monash City Council,h,10,10.4,2315000.0,8481,4297
2017,Monash City Council,h,10,16.7,2115000.0,8481,4297
2017,Monash City Council,t,2,10.2,770000.0,8481,4297
2017,Monash City Council,t,2,10.4,700000.0,8481,4297
2017,Monash City Council,t,2,12.3,1050000.0,8481,4297
2017,Monash City Council,t,2,14.2,759000.0,8481,4297
2017,Monash City Council,t,2,16.7,634000.0,8481,4297
2017,Monash City Council,t,3,10.2,1010083.3333333334,8481,4297
2017,Monash City Council,t,3,10.4,1026222.2222222222,8481,4297
2017,Monash City Council,t,3,11.7,901785.7142857143,8481,4297
2017,Monash City Council,t,3,12.3,844560.0,8481,4297
2017,Monash City Council,t,3,14.2,980714.2857142857,8481,4297
2017,Monash City Council,t,3,16.7,872400.0,8481,4297
2017,Monash City Council,t,3,18.8,741700.0,8481,4297
2017,Monash City Council,t,4,10.2,1258333.3333333333,8481,4297
2017,Monash City Council,t,4,10.4,1050666.6666666667,8481,4297
2017,Monash City Council,t,4,11.7,1162125.0,8481,4297
2017,Monash City Council,t,4,12.3,989333.3333333334,8481,4297
2017,Monash City Council,t,4,14.2,1293380.0,8481,4297
2017,Monash City Council,t,4,16.7,1088189.0909090908,8481,4297
2017,Monash City Council,t,4,18.8,745500.0,8481,4297
2017,Monash City Council,t,5,10.4,1002000.0,8481,4297
2017,Monash City Council,t,5,11.7,1050000.0,8481,4297
2017,Monash City Council,u,2,10.2,711000.0,8481,4297
2017,Monash City Council,u,2,10.4,682375.0,8481,4297
2017,Monash City Council,u,2,11.7,629000.0,8481,4297
2017,Monash City Council,u,2,12.3,591444.4444444445,8481,4297
2017,Monash City Council,u,2,14.2,690580.7272727273,8481,4297
2017,Monash City Council,u,2,16.7,786447.3684210526,8481,4297
2017,Monash City Council,u,2,18.8,580000.0,8481,4297
2017,Monash City Council,u,3,10.2,911333.3333333334,8481,4297
2017,Monash City Council,u,3,10.4,897333.3333333334,8481,4297
2017,Monash City Council,u,3,11.7,834357.1428571428,8481,4297
2017,Monash City Council,u,3,12.3,829944.4444444445,8481,4297
2017,Monash City Council,u,3,14.2,894447.3684210526,8481,4297
2017,Monash City Council,u,3,16.7,909615.3846153846,8481,4297
2017,Monash City Council,u,3,18.8,655380.0,8481,4297
2017,Monash City Council,u,4,10.4,819000.0,8481,4297
2017,Monash City Council,u,4,14.2,1247500.0,8481,4297
2017,Monash City Council,u,4,16.7,1149125.0,8481,4297
2017,Moonee Valley City Council,h,1,6.2,1425500.0,6959,5560
2017,Moonee Valley City Council,h,1,7.5,350000.0,6959,5560
2017,Moonee Valley City Council,h,1,9.5,850000.0,6959,5560
2017,Moonee Valley City Council,h,1,10.4,1405000.0,6959,5560
2017,Moonee Valley City Council,h,2,4.3,1039312.5,6959,5560
2017,Moonee Valley City Council,h,2,6.2,1013363.6363636364,6959,5560
2017,Moonee Valley City Council,h,2,7.5,1045781.25,6959,5560
2017,Moonee Valley City Council,h,2,8.2,1002500.0,6959,5560
2017,Moonee Valley City Council,h,2,9.5,932500.0,6959,5560
2017,Moonee Valley City Council,h,2,10.4,880666.6666666666,6959,5560
2017,Moonee Valley City Council,h,3,4.3,1196877.2727272727,6959,5560
2017,Moonee Valley City Council,h,3,6.2,1321870.731707317,6959,5560
2017,Moonee Valley City Council,h,3,7.5,1283904.761904762,6959,5560
2017,Moonee Valley City Council,h,3,8.2,1184028.5714285714,6959,5560
2017,Moonee Valley City Council,h,3,9.5,833147.7272727273,6959,5560
2017,Moonee Valley City Council,h,3,10.4,929688.3246753247,6959,5560
2017,Moonee Valley City Council,h,4,4.3,1579852.9411764706,6959,5560
2017,Moonee Valley City Council,h,4,6.2,1508464.2857142857,6959,5560
2017,Moonee Valley City Council,h,4,7.5,1716982.142857143,6959,5560
2017,Moonee Valley City Council,h,4,8.2,1373560.0,6959,5560
2017,Moonee Valley City Council,h,4,9.5,958714.2857142857,6959,5560
2017,Moonee Valley City Council,h,4,10.4,1121238.0952380951,6959,5560
2017,Moonee Valley City Council,h,5,4.3,1616000.0,6959,5560
2017,Moonee Valley City Council,h,5,6.2,2180000.0,6959,5560
2017,Moonee Valley City Council,h,5,7.5,1987075.0,6959,5560
2017,Moonee Valley City Council,h,5,8.2,1230000.0,6959,5560
2017,Moonee Valley City Council,h,5,9.5,1093333.3333333333,6959,5560
2017,Moonee Valley City Council,h,5,10.4,1215000.0,6959,5560
2017,Moonee Valley City Council,h,6,4.3,2250000.0,6959,5560
2017,Moonee Valley City Council,h,6,6.2,2150000.0,6959,5560
2017,Moonee Valley City Council,h,6,7.5,1825000.0,6959,5560
2017,Moonee Valley City Council,h,6,10.4,870000.0,6959,5560
2017,Moonee Valley City Council,h,7,8.2,2000000.0,6959,5560
2017,Moonee Valley City Council,t,2,4.3,677227.2727272727,6959,5560
2017,Moonee Valley City Council,t,2,6.2,743333.3333333334,6959,5560
2017,Moonee Valley City Council,t,2,7.5,660000.0,6959,5560
2017,Moonee Valley City Council,t,2,8.2,764166.6666666666,6959,5560
2017,Moonee Valley City Council,t,2,9.5,585000.0,6959,5560
2017,Moonee Valley City Council,t,2,10.4,608200.0,6959,5560
2017,Moonee Valley City Council,t,3,4.3,966500.0,6959,5560
2017,Moonee Valley City Council,t,3,6.2,1155000.0,6959,5560
2017,Moonee Valley City Council,t,3,7.5,1000475.0,6959,5560
2017,Moonee Valley City Council,t,3,8.2,880833.3333333334,6959,5560
2017,Moonee Valley City Council,t,3,9.5,970000.0,6959,5560
2017,Moonee Valley City Council,t,3,10.4,820000.0,6959,5560
2017,Moonee Valley City Council,t,4,4.3,833000.0,6959,5560
2017,Moonee Valley City Council,t,4,7.5,1262125.0,6959,5560
2017,Moonee Valley City Council,t,4,8.2,1097500.0,6959,5560
2017,Moonee Valley City Council,t,4,10.4,1070000.0,6959,5560
2017,Moonee Valley City Council,t,5,6.2,980000.0,6959,5560
2017,Moonee Valley City Council,u,1,4.3,327166.6666666667,6959,5560
2017,Moonee Valley City Council,u,1,6.2,314833.3333333333,6959,5560
2017,Moonee Valley City Council,u,1,7.5,317235.29411764705,6959,5560
2017,Moonee Valley City Council,u,1,8.2,238000.0,6959,5560
2017,Moonee Valley City Council,u,1,10.4,342500.0,6959,5560
2017,Moonee Valley City Council,u,2,4.3,471727.2727272727,6959,5560
2017,Moonee Valley City Council,u,2,6.2,556526.3157894737,6959,5560
2017,Moonee Valley City Council,u,2,7.5,581712.9629629629,6959,5560
2017,Moonee Valley City Council,u,2,8.2,562343.75,6959,5560
2017,Moonee Valley City Council,u,2,9.5,455000.0,6959,5560
2017,Moonee Valley City Council,u,2,10.4,551300.0,6959,5560
2017,Moonee Valley City Council,u,3,4.3,838000.0,6959,5560
2017,Moonee Valley City Council,u,3,6.2,936666.6666666666,6959,5560
2017,Moonee Valley City Council,u,3,7.5,833409.0909090909,6959,5560
2017,Moonee Valley City Council,u,3,8.2,851100.0,6959,5560
2017,Moonee Valley City Council,u,3,9.5,657800.0,6959,5560
2017,Moonee Valley City Council,u,3,10.4,719300.0,6959,5560
2017,Port Phillip City Council,h,1,1.9,690000.0,9951,9013
2017,Port Phillip City Council,h,1,4.6,900000.0,9951,9013
2017,Port Phillip City Council,h,2,1.9,1100705.8823529412,9951,9013
2017,Port Phillip City Council,h,2,3.0,1696105.2631578948,9951,9013
2017,Port Phillip City Council,h,2,4.6,1140045.4545454546,9951,9013
2017,Port Phillip City Council,h,2,5.0,1153076.923076923,9951,9013
2017,Port Phillip City Council,h,2,6.4,1053000.0,9951,9013
2017,Port Phillip City Council,h,2,7.2,1292777.7777777778,9951,9013
2017,Port Phillip City Council,h,3,1.9,1881739.1304347827,9951,9013
2017,Port Phillip City Council,h,3,3.0,2154026.3157894737,9951,9013
2017,Port Phillip City Council,h,3,4.6,1817000.0,9951,9013
2017,Port Phillip City Council,h,3,5.0,1513666.6666666667,9951,9013
2017,Port Phillip City Council,h,3,6.4,1615000.0,9951,9013
2017,Port Phillip City Council,h,3,7.2,1721000.0,9951,9013
2017,Port Phillip City Council,h,4,1.9,2893750.0,9951,9013
2017,Port Phillip City Council,h,4,3.0,3125000.0,9951,9013
2017,Port Phillip City Council,h,4,4.6,1641666.6666666667,9951,9013
2017,Port Phillip City Council,h,4,5.0,2070000.0,9951,9013
2017,Port Phillip City Council,h,4,6.4,1987500.0,9951,9013
2017,Port Phillip City Council,h,4,7.2,2548333.3333333335,9951,9013
2017,Port Phillip City Council,h,5,1.9,4500000.0,9951,9013
2017,Port Phillip City Council,h,5,3.0,6400000.0,9951,9013
2017,Port Phillip City Council,h,5,5.0,2000000.0,9951,9013
2017,Port Phillip City Council,h,5,7.2,2800000.0,9951,9013
2017,Port Phillip City Council,h,6,3.0,4300000.0,9951,9013
2017,Port Phillip City Council,t,2,1.9,958500.0,9951,9013
2017,Port Phillip City Council,t,2,3.0,1396666.6666666667,9951,9013
2017,Port Phillip City Council,t,2,5.0,953500.0,9951,9013
2017,Port Phillip City Council,t,2,6.4,990000.0,9951,9013
2017,Port Phillip City Council,t,2,7.2,955000.0,9951,9013
2017,Port Phillip City Council,t,3,1.9,1643333.3333333333,9951,9013
2017,Port Phillip City Council,t,3,4.6,1525000.0,9951,9013
2017,Port Phillip City Council,t,3,6.4,1175000.0,9951,9013
2017,Port Phillip City Council,t,3,7.2,1206666.6666666667,9951,9013
2017,Port Phillip City Council,t,4,7.2,1950000.0,9951,9013
2017,Port Phillip City Council,u,1,1.9,523333.3333333333,9951,9013
2017,Port Phillip City Council,u,1,3.0,654166.6666666666,9951,9013
2017,Port Phillip City Council,u,1,4.6,392785.71428571426,9951,9013
2017,Port Phillip City Council,u,1,5.0,456112.5,9951,9013
2017,Port Phillip City Council,u,1,6.4,405916.6666666667,9951,9013
2017,Port Phillip City Council,u,1,7.2,429525.0,9951,9013
2017,Port Phillip City Council,u,2,1.9,713857.1428571428,9951,9013
2017,Port Phillip City Council,u,2,3.0,715000.0,9951,9013
2017,Port Phillip City Council,u,2,4.6,665777.7777777778,9951,9013
2017,Port Phillip City Council,u,2,5.0,612781.0344827586,9951,9013
2017,Port Phillip City Council,u,2,6.4,600100.0,9951,9013
2017,Port Phillip City Council,u,2,7.2,694094.262295082,9951,9013
2017,Port Phillip City Council,u,3,1.9,935888.8888888889,9951,9013
2017,Port Phillip City Council,u,3,3.0,1107500.0,9951,9013
2017,Port Phillip City Council,u,3,5.0,964350.0,9951,9013
2017,Port Phillip City Council,u,3,6.4,621500.0,9951,9013
2017,Port Phillip City Council,u,3,7.2,1282000.0,9951,9013
2017,Port Phillip City Council,u,4,1.9,2920000.0,9951,9013
2017,Port Phillip City Council,u,4,4.6,1610000.0,9951,9013
2017,Port Phillip City Council,u,4,5.0,3610000.0,9951,9013
2017,Stonnington City Council,h,1,4.6,1167500.0,8278,7325
2017,Stonnington City Council,h,2,4.1,2153333.3333333335,8278,7325
2017,Stonnington City Council,h,2,4.6,1317869.5652173914,8278,7325
2017,Stonnington City Council,h,2,5.9,2245000.0,8278,7325
2017,Stonnington City Council,h,2,6.3,1666583.3333333333,8278,7325
2017,Stonnington City Council,h,2,8.4,1729900.0,8278,7325
2017,Stonnington City Council,h,3,4.1,3067500.0,8278,7325
2017,Stonnington City Council,h,3,4.6,1874046.875,8278,7325
2017,Stonnington City Council,h,3,5.9,2352352.9411764704,8278,7325
2017,Stonnington City Council,h,3,6.3,1857400.0,8278,7325
2017,Stonnington City Council,h,3,8.4,1669837.5,8278,7325
2017,Stonnington City Council,h,4,4.1,4859000.0,8278,7325
2017,Stonnington City Council,h,4,4.6,2674000.0,8278,7325
2017,Stonnington City Council,h,4,5.9,3038157.8947368423,8278,7325
2017,Stonnington City Council,h,4,6.3,4597000.0,8278,7325
2017,Stonnington City Council,h,4,8.4,2217621.9,8278,7325
2017,Stonnington City Council,h,5,4.1,4515000.0,8278,7325
2017,Stonnington City Council,h,5,5.9,4425000.0,8278,7325
2017,Stonnington City Council,h,5,6.3,5562500.0,8278,7325
2017,Stonnington City Council,h,5,8.4,4325200.0,8278,7325
2017,Stonnington City Council,h,6,4.1,2800000.0,8278,7325
2017,Stonnington City Council,t,2,4.1,1650000.0,8278,7325
2017,Stonnington City Council,t,2,4.6,1190000.0,8278,7325
2017,Stonnington City Council,t,2,5.9,955000.0,8278,7325
2017,Stonnington City Council,t,2,6.3,985000.0,8278,7325
2017,Stonnington City Council,t,3,4.1,1686428.5714285714,8278,7325
2017,Stonnington City Council,t,3,4.6,1567625.0,8278,7325
2017,Stonnington City Council,t,3,5.9,1000000.0,8278,7325
2017,Stonnington City Council,t,3,6.3,1512166.6666666667,8278,7325
2017,Stonnington City Council,t,3,8.4,1128000.0,8278,7325
2017,Stonnington City Council,t,4,5.9,2750000.0,8278,7325
2017,Stonnington City Council,t,4,8.4,1770000.0,8278,7325
2017,Stonnington City Council,u,1,4.1,489250.0,8278,7325
2017,Stonnington City Council,u,1,4.6,428625.0,8278,7325
2017,Stonnington City Council,u,1,5.9,417666.6666666667,8278,7325
2017,Stonnington City Council,u,1,6.3,425000.0,8278,7325
2017,Stonnington City Council,u,1,8.4,150875.0,8278,7325
2017,Stonnington City Council,u,2,4.1,833359.375,8278,7325
2017,Stonnington City Council,u,2,4.6,675451.0638297872,8278,7325
2017,Stonnington City Council,u,2,5.9,1007266.6666666666,8278,7325
2017,Stonnington City Council,u,2,6.3,666700.0,8278,7325
2017,Stonnington City Council,u,2,8.4,738470.5882352941,8278,7325
2017,Stonnington City Council,u,3,4.1,1220312.5,8278,7325
2017,Stonnington City Council,u,3,4.6,803750.0,8278,7325
2017,Stonnington City Council,u,3,5.9,2210000.0,8278,7325
2017,Stonnington City Council,u,3,6.3,1551250.0,8278,7325
2017,Stonnington City Council,u,3,8.4,2765000.0,8278,7325
2017,Stonnington City Council,u,4,8.4,1400000.0,8278,7325
2017,Whittlesea City Council,h,1,16.3,350000.0,11721,5355
2017,Whittlesea City Council,h,1,19.6,273000.0,11721,5355
2017,Whittlesea City Council,h,1,25.5,376000.0,11721,5355
2017,Whittlesea City Council,h,2,15.3,508125.0,11721,5355
2017,Whittlesea City Council,h,2,16.3,613833.3333333334,11721,5355
2017,Whittlesea City Council,h,2,17.9,463400.0,11721,5355
2017,Whittlesea City Council,h,2,19.6,419333.3333333333,11721,5355
2017,Whittlesea City Council,h,2,20.5,431250.0,11721,5355
2017,Whittlesea City Council,h,2,25.9,475000.0,11721,5355
2017,Whittlesea City Council,h,3,15.3,680949.2753623188,11721,5355
2017,Whittlesea City Council,h,3,16.3,639311.5384615385,11721,5355
2017,Whittlesea City Council,h,3,17.9,631538.9908256881,11721,5355
2017,Whittlesea City Council,h,3,19.6,556519.0721649484,11721,5355
2017,Whittlesea City Council,h,3,20.5,556537.8378378379,11721,5355
2017,Whittlesea City Council,h,3,25.5,539400.0,11721,5355
2017,Whittlesea City Council,h,3,25.9,554202.6428571428,11721,5355
2017,Whittlesea City Council,h,3,35.5,483666.6666666667,11721,5355
2017,Whittlesea City Council,h,4,15.3,681933.3333333334,11721,5355
2017,Whittlesea City Council,h,4,16.3,722883.3333333334,11721,5355
2017,Whittlesea City Council,h,4,17.9,716228.6153846154,11721,5355
2017,Whittlesea City Council,h,4,19.6,663613.2075471698,11721,5355
2017,Whittlesea City Council,h,4,20.5,680560.3448275862,11721,5355
2017,Whittlesea City Council,h,4,25.5,587431.25,11721,5355
2017,Whittlesea City Council,h,4,25.9,638750.0,11721,5355
2017,Whittlesea City Council,h,4,35.5,505000.0,11721,5355
2017,Whittlesea City Council,h,5,15.3,735000.0,11721,5355
2017,Whittlesea City Council,h,5,16.3,669000.0,11721,5355
2017,Whittlesea City Council,h,5,17.9,769208.3333333334,11721,5355
2017,Whittlesea City Council,h,5,19.6,820625.0,11721,5355
2017,Whittlesea City Council,h,5,20.5,818857.1428571428,11721,5355
2017,Whittlesea City Council,h,5,25.5,763500.0,11721,5355
