,CouncilArea,Population Density,Rooms,Type,Price,Year,Distance,Car,Propertycount,Yearly Incidents Recorded
8471,Hobsons Bay,1501.7,3,h,588000.0,2016,11.1,1.0,5132.0,5500
8472,Hobsons Bay,1501.7,3,h,710000.0,2016,11.1,3.0,5132.0,5500
8473,Hobsons Bay,1501.7,4,h,875000.0,2016,11.1,4.0,5132.0,5500
8474,Hobsons Bay,1501.7,3,h,700000.0,2016,11.1,3.0,5132.0,5500
8475,Hobsons Bay,1501.7,2,t,640000.0,2017,11.1,1.0,5132.0,5306
8476,Hobsons Bay,1501.7,4,h,650000.0,2016,11.1,4.0,5132.0,5500
8477,Hobsons Bay,1501.7,3,h,675000.0,2016,11.1,2.0,5132.0,5500
8478,Hobsons Bay,1501.7,3,h,708000.0,2016,11.1,2.0,5132.0,5500
8479,Hobsons Bay,1501.7,4,h,965000.0,2016,11.1,4.0,5132.0,5500
8480,Hobsons Bay,1501.7,3,h,680000.0,2016,11.1,3.0,5132.0,5500
8481,Hobsons Bay,1501.7,3,h,770000.0,2016,11.1,3.0,5132.0,5500
8482,Hobsons Bay,1501.7,3,h,923000.0,2016,11.1,2.0,5132.0,5500
8483,Hobsons Bay,1501.7,4,h,693000.0,2016,11.1,4.0,5132.0,5500
8484,Hobsons Bay,1501.7,3,h,620000.0,2016,11.1,2.0,5132.0,5500
8485,Hobsons Bay,1501.7,3,h,728500.0,2016,11.1,1.0,5132.0,5500
8486,Hobsons Bay,1501.7,3,h,931000.0,2016,11.1,1.0,5132.0,5500
8487,Hobsons Bay,1501.7,3,h,988000.0,2016,11.1,4.0,5132.0,5500
8488,Hobsons Bay,1501.7,3,h,590000.0,2016,11.1,2.0,5132.0,5500
8489,Hobsons Bay,1501.7,2,h,610000.0,2016,11.1,2.0,5132.0,5500
8490,Hobsons Bay,1501.7,3,h,815000.0,2017,11.1,3.0,5132.0,5306
8491,Hobsons Bay,1501.7,4,h,970000.0,2017,11.1,2.0,5132.0,5306
8492,Hobsons Bay,1501.7,4,h,760000.0,2016,11.1,3.0,5132.0,5500
8493,Hobsons Bay,1501.7,4,t,847500.0,2016,11.1,1.0,5132.0,5500
8494,Hobsons Bay,1501.7,4,h,1200000.0,2016,11.1,4.0,5132.0,5500
8495,Hobsons Bay,1501.7,3,h,700000.0,2016,11.1,1.0,5132.0,5500
8496,Hobsons Bay,1501.7,3,h,625000.0,2016,11.1,1.0,5132.0,5500
8497,Hobsons Bay,1501.7,2,u,292000.0,2016,11.1,1.0,5132.0,5500
8498,Hobsons Bay,1501.7,3,h,1025000.0,2016,8.4,2.0,5498.0,5500
8499,Hobsons Bay,1501.7,3,h,826000.0,2016,8.4,2.0,5498.0,5500
8500,Hobsons Bay,1501.7,3,h,900000.0,2016,8.4,2.0,5498.0,5500
8501,Hobsons Bay,1501.7,3,t,962000.0,2016,8.4,2.0,5498.0,5500
8502,Hobsons Bay,1501.7,2,h,800000.0,2017,8.4,1.0,5498.0,5306
8503,Hobsons Bay,1501.7,3,h,785000.0,2017,8.4,2.0,5498.0,5306
8504,Hobsons Bay,1501.7,4,h,710000.0,2016,8.4,2.0,5498.0,5500
8505,Hobsons Bay,1501.7,3,h,920000.0,2016,8.4,2.0,5498.0,5500
8506,Hobsons Bay,1501.7,4,h,940000.0,2016,8.4,1.0,5498.0,5500
8507,Hobsons Bay,1501.7,3,h,655800.0,2016,8.4,1.0,5498.0,5500
8508,Hobsons Bay,1501.7,4,h,1082000.0,2016,8.4,2.0,5498.0,5500
8509,Hobsons Bay,1501.7,3,h,1210000.0,2016,8.4,1.0,5498.0,5500
8510,Hobsons Bay,1501.7,3,h,880000.0,2016,8.4,1.0,5498.0,5500
8511,Hobsons Bay,1501.7,1,u,335000.0,2016,8.4,1.0,5498.0,5500
8512,Hobsons Bay,1501.7,4,h,1260000.0,2016,8.4,3.0,5498.0,5500
8513,Hobsons Bay,1501.7,3,h,1400000.0,2016,8.4,3.0,5498.0,5500
8514,Hobsons Bay,1501.7,3,h,995000.0,2016,8.4,2.0,5498.0,5500
8515,Hobsons Bay,1501.7,4,h,1380000.0,2016,8.4,4.0,5498.0,5500
8516,Hobsons Bay,1501.7,3,h,1220000.0,2016,8.4,0.0,5498.0,5500
8517,Hobsons Bay,1501.7,3,h,785000.0,2016,8.4,1.0,5498.0,5500
8518,Hobsons Bay,1501.7,2,h,962000.0,2016,8.4,1.0,5498.0,5500
8519,Hobsons Bay,1501.7,4,h,860000.0,2016,8.4,2.0,5498.0,5500
8520,Hobsons Bay,1501.7,5,h,1220000.0,2016,8.4,2.0,5498.0,5500
8521,Hobsons Bay,1501.7,3,h,930000.0,2016,8.4,1.0,5498.0,5500
8522,Hobsons Bay,1501.7,3,h,930000.0,2016,8.4,1.0,5498.0,5500
8523,Hobsons Bay,1501.7,3,h,800000.0,2016,8.4,1.0,5498.0,5500
8524,Hobsons Bay,1501.7,3,h,1305000.0,2016,8.4,0.0,5498.0,5500
8525,Hobsons Bay,1501.7,3,h,1060000.0,2016,8.4,4.0,5498.0,5500
8526,Hobsons Bay,1501.7,2,u,485000.0,2016,8.4,1.0,5498.0,5500
8527,Hobsons Bay,1501.7,3,h,950000.0,2016,8.4,1.0,5498.0,5500
8528,Hobsons Bay,1501.7,2,h,910000.0,2017,8.4,1.0,5498.0,5306
8529,Hobsons Bay,1501.7,3,h,810000.0,2016,8.4,1.0,5498.0,5500
8530,Hobsons Bay,1501.7,3,h,776000.0,2016,8.4,3.0,5498.0,5500
8531,Hobsons Bay,1501.7,3,h,1002500.0,2016,8.4,2.0,5498.0,5500
8532,Hobsons Bay,1501.7,3,h,807500.0,2016,8.4,3.0,5498.0,5500
8533,Hobsons Bay,1501.7,2,h,1120000.0,2016,8.4,3.0,5498.0,5500
8534,Hobsons Bay,1501.7,3,h,950000.0,2016,8.4,2.0,5498.0,5500
8535,Hobsons Bay,1501.7,4,h,1620000.0,2016,8.4,1.0,5498.0,5500
8536,Hobsons Bay,1501.7,3,h,923000.0,2016,8.4,0.0,5498.0,5500
8537,Hobsons Bay,1501.7,2,h,1030000.0,2016,8.4,2.0,5498.0,5500
8538,Hobsons Bay,1501.7,3,h,1046000.0,2016,8.4,2.0,5498.0,5500
8539,Hobsons Bay,1501.7,3,h,716000.0,2016,8.4,2.0,5498.0,5500
8540,Hobsons Bay,1501.7,2,h,740000.0,2016,8.4,1.0,5498.0,5500
8541,Hobsons Bay,1501.7,4,h,970000.0,2016,8.4,1.0,5498.0,5500
8542,Hobsons Bay,1501.7,3,t,735000.0,2016,8.4,2.0,5498.0,5500
8543,Hobsons Bay,1501.7,2,h,762000.0,2016,8.4,2.0,5498.0,5500
8544,Hobsons Bay,1501.7,2,u,485000.0,2016,8.4,1.0,5498.0,5500
8545,Hobsons Bay,1501.7,3,h,950000.0,2016,8.4,2.0,5498.0,5500
8546,Hobsons Bay,1501.7,4,h,1280000.0,2016,8.4,1.0,5498.0,5500
8547,Hobsons Bay,1501.7,4,h,1040000.0,2016,8.4,2.0,5498.0,5500
8548,Hobsons Bay,1501.7,2,h,922000.0,2016,8.4,0.0,5498.0,5500
8549,Hobsons Bay,1501.7,5,h,2415000.0,2016,8.4,2.0,5498.0,5500
8550,Hobsons Bay,1501.7,4,h,1115000.0,2017,8.4,1.0,5498.0,5306
8551,Hobsons Bay,1501.7,3,h,1675000.0,2017,8.4,2.0,5498.0,5306
8552,Hobsons Bay,1501.7,3,h,1176000.0,2016,8.4,2.0,5498.0,5500
8553,Hobsons Bay,1501.7,4,h,1265000.0,2016,8.4,2.0,5498.0,5500
8554,Hobsons Bay,1501.7,2,h,801000.0,2016,8.4,1.0,5498.0,5500
8555,Hobsons Bay,1501.7,3,h,1185000.0,2016,8.4,2.0,5498.0,5500
8556,Hobsons Bay,1501.7,3,t,770000.0,2016,8.4,2.0,5498.0,5500
8557,Hobsons Bay,1501.7,3,h,1200000.0,2016,8.4,0.0,5498.0,5500
8558,Hobsons Bay,1501.7,3,h,993000.0,2016,8.4,2.0,5498.0,5500
8559,Hobsons Bay,1501.7,3,h,901000.0,2016,8.4,1.0,5498.0,5500
8560,Hobsons Bay,1501.7,2,h,650000.0,2016,8.4,1.0,5498.0,5500
8561,Hobsons Bay,1501.7,3,h,891500.0,2016,8.4,0.0,5498.0,5500
8562,Hobsons Bay,1501.7,4,h,3420000.0,2016,8.4,2.0,5498.0,5500
8563,Hobsons Bay,1501.7,3,h,805000.0,2016,8.4,2.0,5498.0,5500
8564,Hobsons Bay,1501.7,2,h,680000.0,2016,8.4,1.0,5498.0,5500
8565,Hobsons Bay,1501.7,4,t,827500.0,2016,8.4,2.0,5498.0,5500
8566,Hobsons Bay,1501.7,2,h,793000.0,2016,8.4,1.0,5498.0,5500
8567,Hobsons Bay,1501.7,3,h,988000.0,2016,8.4,1.0,5498.0,5500
8568,Hobsons Bay,1501.7,3,t,747000.0,2016,8.4,2.0,5498.0,5500
8569,Hobsons Bay,1501.7,3,h,910000.0,2016,8.4,2.0,5498.0,5500
8570,Hobsons Bay,1501.7,2,h,896000.0,2016,8.4,0.0,5498.0,5500
8571,Hobsons Bay,1501.7,2,h,890000.0,2017,8.4,0.0,5498.0,5306
8572,Hobsons Bay,1501.7,3,h,1199000.0,2017,8.4,3.0,5498.0,5306
8573,Hobsons Bay,1501.7,3,h,1100000.0,2017,8.4,1.0,5498.0,5306
8574,Hobsons Bay,1501.7,5,h,2015000.0,2017,8.4,4.0,5498.0,5306
8575,Hobsons Bay,1501.7,4,t,930000.0,2016,8.4,3.0,5498.0,5500
8576,Hobsons Bay,1501.7,3,h,1151000.0,2016,8.4,5.0,5498.0,5500
8577,Hobsons Bay,1501.7,4,t,820000.0,2016,8.4,2.0,5498.0,5500
8578,Hobsons Bay,1501.7,2,u,670000.0,2016,8.4,1.0,5498.0,5500
8579,Hobsons Bay,1501.7,3,h,1040000.0,2016,8.4,2.0,5498.0,5500
8580,Hobsons Bay,1501.7,4,h,1316000.0,2016,8.4,3.0,5498.0,5500
8581,Hobsons Bay,1501.7,2,h,816000.0,2016,8.4,1.0,5498.0,5500
8582,Hobsons Bay,1501.7,3,h,945000.0,2016,8.4,1.0,5498.0,5500
8583,Hobsons Bay,1501.7,1,h,643700.0,2016,8.4,0.0,5498.0,5500
8584,Hobsons Bay,1501.7,2,h,760000.0,2016,8.4,2.0,5498.0,5500
8585,Hobsons Bay,1501.7,8,h,881000.0,2016,8.4,4.0,5498.0,5500
8586,Hobsons Bay,1501.7,3,h,900000.0,2016,8.4,2.0,5498.0,5500
8587,Hobsons Bay,1501.7,3,h,1040000.0,2016,7.7,3.0,1223.0,5500
8588,Hobsons Bay,1501.7,3,h,855000.0,2016,7.7,1.0,1223.0,5500
8589,Hobsons Bay,1501.7,2,h,832500.0,2016,7.7,2.0,1223.0,5500
8590,Hobsons Bay,1501.7,2,h,850000.0,2016,7.7,2.0,1223.0,5500
8591,Hobsons Bay,1501.7,3,h,1080000.0,2016,7.7,2.0,1223.0,5500
8592,Hobsons Bay,1501.7,4,h,1170000.0,2016,7.7,2.0,1223.0,5500
8593,Hobsons Bay,1501.7,3,h,927000.0,2016,7.7,0.0,1223.0,5500
8594,Hobsons Bay,1501.7,4,h,850000.0,2016,7.7,0.0,1223.0,5500
8595,Hobsons Bay,1501.7,3,h,831000.0,2016,7.7,0.0,1223.0,5500
8596,Hobsons Bay,1501.7,3,h,835000.0,2016,7.7,3.0,1223.0,5500
8597,Hobsons Bay,1501.7,4,t,840000.0,2016,7.7,2.0,1223.0,5500
8598,Hobsons Bay,1501.7,4,h,1315000.0,2016,7.7,3.0,1223.0,5500
8599,Hobsons Bay,1501.7,3,h,1035000.0,2016,7.7,2.0,1223.0,5500
8600,Hobsons Bay,1501.7,4,h,1161000.0,2017,7.7,5.0,1223.0,5306
8601,Hobsons Bay,1501.7,3,h,775000.0,2017,7.7,1.0,1223.0,5306
8602,Hobsons Bay,1501.7,3,h,1016000.0,2016,7.7,1.0,1223.0,5500
8603,Hobsons Bay,1501.7,3,h,690000.0,2016,7.7,2.0,1223.0,5500
8604,Hobsons Bay,1501.7,3,h,1070000.0,2016,7.7,2.0,1223.0,5500
8605,Hobsons Bay,1501.7,4,h,871500.0,2016,7.7,0.0,1223.0,5500
8606,Hobsons Bay,1501.7,4,h,1325000.0,2016,8.0,1.0,6380.0,5500
8607,Hobsons Bay,1501.7,4,h,1400000.0,2016,8.0,1.0,6380.0,5500
8608,Hobsons Bay,1501.7,3,h,1535000.0,2016,8.0,1.0,6380.0,5500
8609,Hobsons Bay,1501.7,3,u,890000.0,2016,8.0,3.0,6380.0,5500
8610,Hobsons Bay,1501.7,4,h,1400000.0,2017,8.0,4.0,6380.0,5306
8611,Hobsons Bay,1501.7,3,h,1800000.0,2017,8.0,2.0,6380.0,5306
8612,Hobsons Bay,1501.7,2,h,1050000.0,2017,8.0,4.0,6380.0,5306
8613,Hobsons Bay,1501.7,2,h,850000.0,2017,8.0,1.0,6380.0,5306
8614,Hobsons Bay,1501.7,4,h,2910000.0,2017,8.0,0.0,6380.0,5306
8615,Hobsons Bay,1501.7,3,h,2910000.0,2017,8.0,2.0,6380.0,5306
8616,Hobsons Bay,1501.7,4,h,2640000.0,2017,8.0,2.0,6380.0,5306
8617,Hobsons Bay,1501.7,3,h,1200000.0,2016,8.0,2.0,6380.0,5500
8618,Hobsons Bay,1501.7,4,h,3130000.0,2016,8.0,2.0,6380.0,5500
8619,Hobsons Bay,1501.7,3,h,1460000.0,2016,8.0,2.0,6380.0,5500
8620,Hobsons Bay,1501.7,1,u,310000.0,2016,8.0,1.0,6380.0,5500
8621,Hobsons Bay,1501.7,3,h,1200000.0,2016,8.0,2.0,6380.0,5500
8622,Hobsons Bay,1501.7,3,h,1560000.0,2016,8.0,2.0,6380.0,5500
8623,Hobsons Bay,1501.7,3,h,1575000.0,2016,8.0,3.0,6380.0,5500
8624,Hobsons Bay,1501.7,2,t,830000.0,2016,8.0,1.0,6380.0,5500
8625,Hobsons Bay,1501.7,2,t,830000.0,2016,8.0,0.0,6380.0,5500
8626,Hobsons Bay,1501.7,4,h,1085000.0,2016,8.0,2.0,6380.0,5500
8627,Hobsons Bay,1501.7,4,h,1815000.0,2016,8.0,2.0,6380.0,5500
8628,Hobsons Bay,1501.7,3,h,1470000.0,2016,8.0,1.0,6380.0,5500
8629,Hobsons Bay,1501.7,4,h,2230000.0,2016,8.0,2.0,6380.0,5500
8630,Hobsons Bay,1501.7,3,t,1460000.0,2016,8.0,2.0,6380.0,5500
8631,Hobsons Bay,1501.7,5,h,1410000.0,2016,8.0,2.0,6380.0,5500
8632,Hobsons Bay,1501.7,2,h,940000.0,2016,8.0,0.0,6380.0,5500
8633,Hobsons Bay,1501.7,4,h,1900000.0,2017,8.0,2.0,6380.0,5306
8634,Hobsons Bay,1501.7,4,h,1330000.0,2016,8.0,2.0,6380.0,5500
8635,Hobsons Bay,1501.7,3,h,1010000.0,2016,8.0,2.0,6380.0,5500
8636,Hobsons Bay,1501.7,3,h,1010000.0,2016,8.0,2.0,6380.0,5500
8637,Hobsons Bay,1501.7,2,u,450000.0,2016,8.0,2.0,6380.0,5500
8638,Hobsons Bay,1501.7,2,u,513500.0,2016,8.0,1.0,6380.0,5500
8639,Hobsons Bay,1501.7,2,h,1000000.0,2016,8.0,0.0,6380.0,5500
8640,Hobsons Bay,1501.7,2,u,415000.0,2016,8.0,1.0,6380.0,5500
8641,Hobsons Bay,1501.7,3,h,906000.0,2016,8.0,2.0,6380.0,5500
8642,Hobsons Bay,1501.7,4,h,1805000.0,2016,8.0,2.0,6380.0,5500
8643,Hobsons Bay,1501.7,4,h,1126000.0,2016,8.0,1.0,6380.0,5500
8644,Hobsons Bay,1501.7,3,t,935000.0,2016,8.0,1.0,6380.0,5500
8645,Hobsons Bay,1501.7,2,h,895000.0,2016,8.0,1.0,6380.0,5500
8646,Hobsons Bay,1501.7,2,u,375000.0,2016,8.0,1.0,6380.0,5500
8647,Hobsons Bay,1501.7,3,h,1000000.0,2017,8.0,2.0,6380.0,5306
8648,Hobsons Bay,1501.7,2,h,769000.0,2016,8.0,1.0,6380.0,5500
8649,Hobsons Bay,1501.7,3,h,1270000.0,2016,8.0,2.0,6380.0,5500
8650,Hobsons Bay,1501.7,4,h,1172000.0,2016,8.0,2.0,6380.0,5500
8651,Hobsons Bay,1501.7,3,h,1360000.0,2016,8.0,1.0,6380.0,5500
8652,Hobsons Bay,1501.7,4,h,2050000.0,2016,8.0,2.0,6380.0,5500
8653,Hobsons Bay,1501.7,3,h,975000.0,2016,8.0,2.0,6380.0,5500
8654,Hobsons Bay,1501.7,3,h,1310000.0,2016,8.0,1.0,6380.0,5500
8655,Hobsons Bay,1501.7,4,t,830000.0,2016,8.0,2.0,6380.0,5500
8656,Hobsons Bay,1501.7,2,u,491500.0,2016,8.0,1.0,6380.0,5500
8657,Hobsons Bay,1501.7,2,u,547500.0,2016,8.0,1.0,6380.0,5500
8658,Hobsons Bay,1501.7,3,t,965000.0,2017,8.0,1.0,6380.0,5306
8659,Hobsons Bay,1501.7,3,h,1262000.0,2017,8.0,2.0,6380.0,5306
8660,Hobsons Bay,1501.7,3,h,1210000.0,2017,8.0,0.0,6380.0,5306
8661,Hobsons Bay,1501.7,2,u,412000.0,2017,8.0,1.0,6380.0,5306
8662,Hobsons Bay,1501.7,2,h,1337500.0,2017,8.0,0.0,6380.0,5306
8663,Hobsons Bay,1501.7,2,h,811000.0,2017,8.0,2.0,6380.0,5306
8664,Hobsons Bay,1501.7,4,h,1630000.0,2017,8.0,2.0,6380.0,5306
8665,Hobsons Bay,1501.7,2,h,920000.0,2016,8.0,1.0,6380.0,5500
8666,Hobsons Bay,1501.7,3,h,960000.0,2016,8.0,1.0,6380.0,5500
8667,Hobsons Bay,1501.7,3,h,1482500.0,2016,8.0,1.0,6380.0,5500
8668,Hobsons Bay,1501.7,4,h,1300000.0,2016,8.0,2.0,6380.0,5500
8669,Hobsons Bay,1501.7,4,h,2255000.0,2016,8.0,3.0,6380.0,5500
8670,Hobsons Bay,1501.7,4,h,1860000.0,2016,8.0,0.0,6380.0,5500
8671,Hobsons Bay,1501.7,3,h,1710000.0,2016,8.0,1.0,6380.0,5500
8672,Hobsons Bay,1501.7,4,h,2440000.0,2016,8.0,3.0,6380.0,5500
8673,Hobsons Bay,1501.7,1,u,331000.0,2016,8.0,1.0,6380.0,5500
8674,Hobsons Bay,1501.7,2,t,500000.0,2016,8.9,1.0,802.0,5500
8675,Hobsons Bay,1501.7,2,u,400000.0,2016,8.9,1.0,802.0,5500
8676,Hobsons Bay,1501.7,5,h,1410000.0,2016,8.9,5.0,802.0,5500
8677,Hobsons Bay,1501.7,1,u,285000.0,2016,8.9,1.0,802.0,5500
8678,Hobsons Bay,1501.7,2,u,460000.0,2017,8.9,1.0,802.0,5306
8679,Hobsons Bay,1501.7,4,h,881000.0,2016,8.9,3.0,802.0,5500
8680,Hobsons Bay,1501.7,2,u,380000.0,2016,8.9,1.0,802.0,5500
8681,Hobsons Bay,1501.7,4,h,1440000.0,2016,8.9,4.0,802.0,5500
8682,Hobsons Bay,1501.7,2,u,367500.0,2016,8.9,1.0,802.0,5500
8683,Hobsons Bay,1501.7,1,u,355000.0,2016,8.9,1.0,802.0,5500
8684,Hobsons Bay,1501.7,3,h,1225000.0,2016,8.9,1.0,802.0,5500
8685,Hobsons Bay,1501.7,4,h,930000.0,2016,9.1,3.0,984.0,5500
8686,Hobsons Bay,1501.7,2,t,650000.0,2016,9.1,1.0,984.0,5500
8687,Hobsons Bay,1501.7,3,h,985000.0,2016,9.1,5.0,984.0,5500
8688,Hobsons Bay,1501.7,4,t,915000.0,2016,9.1,1.0,984.0,5500
8689,Hobsons Bay,1501.7,3,h,845000.0,2016,9.1,2.0,984.0,5500
8690,Hobsons Bay,1501.7,3,h,941000.0,2016,9.1,3.0,984.0,5500
8691,Hobsons Bay,1501.7,3,h,1030000.0,2016,9.1,1.0,984.0,5500
8692,Hobsons Bay,1501.7,2,h,392250.0,2016,9.1,2.0,984.0,5500
8693,Hobsons Bay,1501.7,3,u,508000.0,2017,9.1,2.0,984.0,5306
8694,Hobsons Bay,1501.7,2,h,420000.0,2016,9.1,1.0,984.0,5500
8695,Hobsons Bay,1501.7,2,u,506000.0,2016,9.1,1.0,984.0,5500
8696,Hobsons Bay,1501.7,3,t,855000.0,2016,9.1,2.0,984.0,5500
8697,Hobsons Bay,1501.7,2,u,380000.0,2016,9.1,1.0,984.0,5500
8698,Hobsons Bay,1501.7,2,t,611000.0,2016,9.1,1.0,984.0,5500
8699,Hobsons Bay,1501.7,3,h,860000.0,2016,12.7,2.0,852.0,5500
8700,Hobsons Bay,1501.7,5,h,1415000.0,2016,12.7,6.0,852.0,5500
8701,Hobsons Bay,1501.7,5,h,2000000.0,2017,12.7,4.0,852.0,5306
8702,Hobsons Bay,1501.7,3,h,916000.0,2017,11.1,2.0,5132.0,5306
8703,Hobsons Bay,1501.7,3,h,750000.0,2017,11.1,2.0,5132.0,5306
8704,Hobsons Bay,1501.7,3,h,910000.0,2017,11.1,3.0,5132.0,5306
8705,Hobsons Bay,1501.7,4,h,1230000.0,2017,8.4,1.0,5498.0,5306
8706,Hobsons Bay,1501.7,4,h,1560000.0,2017,8.4,3.0,5498.0,5306
8707,Hobsons Bay,1501.7,3,h,2000000.0,2017,8.4,2.0,5498.0,5306
8708,Hobsons Bay,1501.7,2,h,820000.0,2017,8.4,1.0,5498.0,5306
8709,Hobsons Bay,1501.7,3,h,1530000.0,2017,8.4,2.0,5498.0,5306
8710,Hobsons Bay,1501.7,3,h,1400000.0,2017,8.4,4.0,5498.0,5306
8711,Hobsons Bay,1501.7,3,h,1200000.0,2017,8.4,0.0,5498.0,5306
8712,Hobsons Bay,1501.7,3,h,1325500.0,2017,8.4,0.0,5498.0,5306
8713,Hobsons Bay,1501.7,2,h,890000.0,2017,8.4,0.0,5498.0,5306
8714,Hobsons Bay,1501.7,2,u,497000.0,2017,8.4,1.0,5498.0,5306
8715,Hobsons Bay,1501.7,3,h,975000.0,2017,8.4,2.0,5498.0,5306
8716,Hobsons Bay,1501.7,5,h,1820000.0,2017,8.4,7.0,5498.0,5306
8717,Hobsons Bay,1501.7,3,t,900000.0,2017,8.4,2.0,5498.0,5306
8718,Hobsons Bay,1501.7,3,h,1410000.0,2017,8.4,2.0,5498.0,5306
8719,Hobsons Bay,1501.7,1,h,1700000.0,2017,8.4,0.0,5498.0,5306
8720,Hobsons Bay,1501.7,4,h,956000.0,2017,8.4,4.0,5498.0,5306
8721,Hobsons Bay,1501.7,2,h,1215000.0,2017,8.4,2.0,5498.0,5306
8722,Hobsons Bay,1501.7,3,h,828000.0,2017,8.4,2.0,5498.0,5306
8723,Hobsons Bay,1501.7,4,h,1650000.0,2017,8.4,4.0,5498.0,5306
8724,Hobsons Bay,1501.7,4,h,2337000.0,2017,8.4,3.0,5498.0,5306
8725,Hobsons Bay,1501.7,3,h,1370000.0,2017,8.4,3.0,5498.0,5306
8726,Hobsons Bay,1501.7,2,h,1070000.0,2017,8.4,3.0,5498.0,5306
8727,Hobsons Bay,1501.7,3,h,1075000.0,2017,8.4,0.0,5498.0,5306
8728,Hobsons Bay,1501.7,3,h,1100000.0,2017,8.4,6.0,5498.0,5306
8729,Hobsons Bay,1501.7,4,h,2165000.0,2017,8.0,2.0,6380.0,5306
8730,Hobsons Bay,1501.7,3,h,1245000.0,2017,8.0,2.0,6380.0,5306
8731,Hobsons Bay,1501.7,4,h,2075000.0,2017,8.0,2.0,6380.0,5306
8732,Hobsons Bay,1501.7,2,u,543000.0,2017,8.0,1.0,6380.0,5306
8733,Hobsons Bay,1501.7,3,h,1150000.0,2017,8.0,0.0,6380.0,5306
8734,Hobsons Bay,1501.7,3,h,1290000.0,2017,8.0,0.0,6380.0,5306
8735,Hobsons Bay,1501.7,2,h,1000000.0,2017,8.0,2.0,6380.0,5306
8736,Hobsons Bay,1501.7,5,h,2040000.0,2017,8.0,2.0,6380.0,5306
8737,Hobsons Bay,1501.7,4,h,1412000.0,2017,8.0,4.0,6380.0,5306
8738,Hobsons Bay,1501.7,2,u,465000.0,2017,8.0,1.0,6380.0,5306
8739,Hobsons Bay,1501.7,2,h,855000.0,2017,8.0,1.0,6380.0,5306
8740,Hobsons Bay,1501.7,2,u,550000.0,2017,8.0,2.0,6380.0,5306
8741,Hobsons Bay,1501.7,2,u,490000.0,2017,8.0,1.0,6380.0,5306
8742,Hobsons Bay,1501.7,4,h,1200000.0,2017,8.0,2.0,6380.0,5306
8743,Hobsons Bay,1501.7,3,h,1330000.0,2017,8.0,2.0,6380.0,5306
8744,Hobsons Bay,1501.7,4,h,1500000.0,2017,8.0,2.0,6380.0,5306
8745,Hobsons Bay,1501.7,4,h,1630000.0,2017,8.0,2.0,6380.0,5306
8746,Hobsons Bay,1501.7,3,h,840000.0,2017,13.8,2.0,5301.0,5306
8747,Hobsons Bay,1501.7,5,h,1480000.0,2017,13.8,4.0,5301.0,5306
8748,Hobsons Bay,1501.7,2,t,600000.0,2017,13.8,2.0,5301.0,5306
8749,Hobsons Bay,1501.7,2,t,597500.0,2017,13.8,2.0,5301.0,5306
8750,Hobsons Bay,1501.7,3,h,1165000.0,2017,13.8,2.0,5301.0,5306
8751,Hobsons Bay,1501.7,4,h,1295000.0,2017,13.8,2.0,5301.0,5306
8752,Hobsons Bay,1501.7,3,t,815000.0,2017,9.1,2.0,984.0,5306
8753,Hobsons Bay,1501.7,2,u,321000.0,2017,9.1,1.0,984.0,5306
8754,Hobsons Bay,1501.7,3,h,995000.0,2017,9.1,0.0,984.0,5306
8755,Hobsons Bay,1501.7,3,h,1290000.0,2017,9.1,3.0,984.0,5306
8756,Hobsons Bay,1501.7,2,u,300000.0,2017,9.1,1.0,984.0,5306
8757,Hobsons Bay,1501.7,3,h,1320000.0,2017,7.7,3.0,1223.0,5306
8758,Hobsons Bay,1501.7,1,u,380000.0,2017,7.7,1.0,1223.0,5306
8759,Hobsons Bay,1501.7,3,h,1100000.0,2017,7.7,0.0,1223.0,5306
8760,Hobsons Bay,1501.7,3,u,660000.0,2017,7.7,1.0,1223.0,5306
8761,Hobsons Bay,1501.7,2,u,546000.0,2017,8.9,1.0,802.0,5306
8762,Hobsons Bay,1501.7,3,t,670000.0,2017,8.9,2.0,802.0,5306
8763,Hobsons Bay,1501.7,3,h,1070000.0,2017,8.9,5.0,802.0,5306
8764,Hobsons Bay,1501.7,3,h,1575000.0,2017,8.9,1.0,802.0,5306
8765,Hobsons Bay,1501.7,4,h,1520000.0,2017,8.9,3.0,802.0,5306
8766,Hobsons Bay,1501.7,3,t,720000.0,2017,8.9,2.0,802.0,5306
8767,Hobsons Bay,1501.7,3,h,1045000.0,2017,8.9,3.0,802.0,5306
8768,Hobsons Bay,1501.7,3,h,900000.0,2017,9.4,2.0,5132.0,5306
8769,Hobsons Bay,1501.7,2,h,710000.0,2017,6.2,2.0,5498.0,5306
8770,Hobsons Bay,1501.7,3,h,1330000.0,2017,6.2,3.0,5498.0,5306
8771,Hobsons Bay,1501.7,2,u,540000.0,2017,11.0,1.0,5301.0,5306
8772,Hobsons Bay,1501.7,2,u,415000.0,2017,15.5,1.0,7630.0,5306
8773,Hobsons Bay,1501.7,3,h,585000.0,2017,9.4,1.0,5132.0,5306
8774,Hobsons Bay,1501.7,3,h,515000.0,2017,15.5,2.0,1793.0,5306
8775,Hobsons Bay,1501.7,3,h,1360000.0,2017,11.0,6.0,852.0,5306
8776,Hobsons Bay,1501.7,3,h,790000.0,2017,6.2,2.0,984.0,5306
8777,Hobsons Bay,1501.7,3,h,1494000.0,2017,6.8,0.0,6380.0,5306
